CodMun;UF;Cod UF;Mun;Pop estimada 2021;Faixa_pop;Regiao
2612901;PE;26;São Benedito do Su;16239;3 - 10001 até 2000;2 - Nordeste
2613008;PE;26;São Bento do Un;60567;5 - 50001 até 10000;2 - Nordeste
2613107;PE;26;São Caitan;37488;4 - 20001 até 5000;2 - Nordeste
2613206;PE;26;São Jo�;23002;4 - 20001 até 5000;2 - Nordeste
2613305;PE;26;São Joaquim do Mont;21439;4 - 20001 até 5000;2 - Nordeste
2613404;PE;26;São José da Coroa Gran;21868;4 - 20001 até 5000;2 - Nordeste
2613503;PE;26;São José do Belmon;34082;4 - 20001 até 5000;2 - Nordeste
2613602;PE;26;São José do Egi;34210;4 - 20001 até 5000;2 - Nordeste
2613701;PE;26;São Lourenço da Ma;114910;6 - 100001 até 50000;2 - Nordeste
2613800;PE;26;São Vicente Férr;18150;3 - 10001 até 2000;2 - Nordeste
2613909;PE;26;Serra Talhada;87467;5 - 50001 até 10000;2 - Nordeste
2614006;PE;26;Serrita;19226;3 - 10001 até 2000;2 - Nordeste
2614105;PE;26;Sertâni;36189;4 - 20001 até 5000;2 - Nordeste
2614204;PE;26;Sirinhaé;46845;4 - 20001 até 5000;2 - Nordeste
2614303;PE;26;Moreilândi;11269;3 - 10001 até 2000;2 - Nordeste
2614402;PE;26;Solidã;6034;2 - 5001 até 1000;2 - Nordeste
2614501;PE;26;Surubim;66192;5 - 50001 até 10000;2 - Nordeste
2614600;PE;26;Tabira;28860;4 - 20001 até 5000;2 - Nordeste
2614709;PE;26;Tacaimb�;12843;3 - 10001 até 2000;2 - Nordeste
2614808;PE;26;Tacaratu;26439;4 - 20001 até 5000;2 - Nordeste
2614857;PE;26;Tamandar�;23852;4 - 20001 até 5000;2 - Nordeste
2615003;PE;26;Taquaritinga do Norte;29472;4 - 20001 até 5000;2 - Nordeste
2615102;PE;26;Terezinha;7227;2 - 5001 até 1000;2 - Nordeste
2615201;PE;26;Terra Nova;10314;3 - 10001 até 2000;2 - Nordeste
2615300;PE;26;Timbaúb;52587;5 - 50001 até 10000;2 - Nordeste
2615409;PE;26;Toritama;47088;4 - 20001 até 5000;2 - Nordeste
2615508;PE;26;Tracunhaé;13856;3 - 10001 até 2000;2 - Nordeste
2615607;PE;26;Trindade;31103;4 - 20001 até 5000;2 - Nordeste
2615706;PE;26;Triunfo;15232;3 - 10001 até 2000;2 - Nordeste
2615805;PE;26;Tupanatinga;27793;4 - 20001 até 5000;2 - Nordeste
2615904;PE;26;Tuparetama;8266;2 - 5001 até 1000;2 - Nordeste
2616001;PE;26;Venturosa;18835;3 - 10001 até 2000;2 - Nordeste
2616100;PE;26;Verdejante;9572;2 - 5001 até 1000;2 - Nordeste
2616183;PE;26;Vertente do Léri;7526;2 - 5001 até 1000;2 - Nordeste
2616209;PE;26;Vertentes;21172;4 - 20001 até 5000;2 - Nordeste
2616308;PE;26;Vicênci;32897;4 - 20001 até 5000;2 - Nordeste
2616407;PE;26;Vitória de Santo Ant�;140389;6 - 100001 até 50000;2 - Nordeste
2616506;PE;26;Xexé;14789;3 - 10001 até 2000;2 - Nordeste
2700102;AL;27;�gua Branca;20263;4 - 20001 até 5000;2 - Nordeste
2700201;AL;27;Anadia;17507;3 - 10001 até 2000;2 - Nordeste
2700300;AL;27;Arapiraca;234309;6 - 100001 até 50000;2 - Nordeste
2700409;AL;27;Atalaia;47540;4 - 20001 até 5000;2 - Nordeste
2700508;AL;27;Barra de Santo Antôni;16201;3 - 10001 até 2000;2 - Nordeste
2700607;AL;27;Barra de São Migue;8434;2 - 5001 até 1000;2 - Nordeste
2700706;AL;27;Batalha;18440;3 - 10001 até 2000;2 - Nordeste
2700805;AL;27;Belé;4226;1 - Até 500;2 - Nordeste
2700904;AL;27;Belo Monte;6717;2 - 5001 até 1000;2 - Nordeste
2701001;AL;27;Boca da Mata;27429;4 - 20001 até 5000;2 - Nordeste
2701100;AL;27;Branquinha;10426;3 - 10001 até 2000;2 - Nordeste
2701209;AL;27;Cacimbinhas;10920;3 - 10001 até 2000;2 - Nordeste
2701308;AL;27;Cajueiro;21397;4 - 20001 até 5000;2 - Nordeste
2701357;AL;27;Campestre;6972;2 - 5001 até 1000;2 - Nordeste
2701407;AL;27;Campo Alegre;57997;5 - 50001 até 10000;2 - Nordeste
2701506;AL;27;Campo Grande;9576;2 - 5001 até 1000;2 - Nordeste
2701605;AL;27;Canapi;17715;3 - 10001 até 2000;2 - Nordeste
2701704;AL;27;Capela;16907;3 - 10001 até 2000;2 - Nordeste
2701803;AL;27;Carneiros;9568;2 - 5001 até 1000;2 - Nordeste
2701902;AL;27;Chã Pret;7311;2 - 5001 até 1000;2 - Nordeste
2702009;AL;27;Coité do Nó;10594;3 - 10001 até 2000;2 - Nordeste
2702108;AL;27;Colônia Leopoldin;21935;4 - 20001 até 5000;2 - Nordeste
2702207;AL;27;Coqueiro Seco;5882;2 - 5001 até 1000;2 - Nordeste
2702306;AL;27;Coruripe;57647;5 - 50001 até 10000;2 - Nordeste
2702355;AL;27;Craíba;24396;4 - 20001 até 5000;2 - Nordeste
2702405;AL;27;Delmiro Gouveia;52501;5 - 50001 até 10000;2 - Nordeste
2702504;AL;27;Dois Riachos;11059;3 - 10001 até 2000;2 - Nordeste
2702553;AL;27;Estrela de Alagoas;18304;3 - 10001 até 2000;2 - Nordeste
2702603;AL;27;Feira Grande;22192;4 - 20001 até 5000;2 - Nordeste
2702702;AL;27;Feliz Deserto;4803;1 - Até 500;2 - Nordeste
2702801;AL;27;Flexeiras;12823;3 - 10001 até 2000;2 - Nordeste
2702900;AL;27;Girau do Ponciano;41549;4 - 20001 até 5000;2 - Nordeste
2703007;AL;27;Ibateguara;15637;3 - 10001 até 2000;2 - Nordeste
2703106;AL;27;Igaci;25596;4 - 20001 até 5000;2 - Nordeste
2703205;AL;27;Igreja Nova;24670;4 - 20001 até 5000;2 - Nordeste
2703304;AL;27;Inhapi;18398;3 - 10001 até 2000;2 - Nordeste
2703403;AL;27;Jacaré dos Homen;5185;2 - 5001 até 1000;2 - Nordeste
2703502;AL;27;Jacuíp;6992;2 - 5001 até 1000;2 - Nordeste
2703601;AL;27;Japaratinga;8444;2 - 5001 até 1000;2 - Nordeste
2703700;AL;27;Jaramataia;5751;2 - 5001 até 1000;2 - Nordeste
2703759;AL;27;Jequiá da Prai;11495;3 - 10001 até 2000;2 - Nordeste
2703809;AL;27;Joaquim Gomes;24167;4 - 20001 até 5000;2 - Nordeste
2703908;AL;27;Jundi�;4119;1 - Até 500;2 - Nordeste
2704005;AL;27;Junqueiro;24716;4 - 20001 até 5000;2 - Nordeste
2704104;AL;27;Lagoa da Canoa;17692;3 - 10001 até 2000;2 - Nordeste
2704203;AL;27;Limoeiro de Anadia;28904;4 - 20001 até 5000;2 - Nordeste
2704302;AL;27;Macei�;1031597;7 - Maior que 500000;2 - Nordeste
2704401;AL;27;Major Isidoro;19923;3 - 10001 até 2000;2 - Nordeste
2704500;AL;27;Maragogi;33351;4 - 20001 até 5000;2 - Nordeste
2704609;AL;27;Maravilha;8850;2 - 5001 até 1000;2 - Nordeste
2704708;AL;27;Marechal Deodoro;52848;5 - 50001 até 10000;2 - Nordeste
2704807;AL;27;Maribondo;13123;3 - 10001 até 2000;2 - Nordeste
2704906;AL;27;Mar Vermelho;3474;1 - Até 500;2 - Nordeste
2705002;AL;27;Mata Grande;25200;4 - 20001 até 5000;2 - Nordeste
2705101;AL;27;Matriz de Camaragibe;24627;4 - 20001 até 5000;2 - Nordeste
2705200;AL;27;Messias;18201;3 - 10001 até 2000;2 - Nordeste
2705309;AL;27;Minador do Negrã;5315;2 - 5001 até 1000;2 - Nordeste
2705408;AL;27;Monteirópoli;7171;2 - 5001 até 1000;2 - Nordeste
2705507;AL;27;Murici;28428;4 - 20001 até 5000;2 - Nordeste
2705606;AL;27;Novo Lino;12837;3 - 10001 até 2000;2 - Nordeste
2705705;AL;27;Olho dÁgua das Flore;21690;4 - 20001 até 5000;2 - Nordeste
2705804;AL;27;Olho dÁgua do Casad;9507;2 - 5001 até 1000;2 - Nordeste
2705903;AL;27;Olho dÁgua Grand;5133;2 - 5001 até 1000;2 - Nordeste
2706000;AL;27;Olivenç;11681;3 - 10001 até 2000;2 - Nordeste
2706109;AL;27;Ouro Branco;11573;3 - 10001 até 2000;2 - Nordeste
2706208;AL;27;Palestina;5061;2 - 5001 até 1000;2 - Nordeste
2706307;AL;27;Palmeira dos Índio;73452;5 - 50001 até 10000;2 - Nordeste
2706406;AL;27;Pão de Açú;24307;4 - 20001 até 5000;2 - Nordeste
2706422;AL;27;Pariconha;10546;3 - 10001 até 2000;2 - Nordeste
2706448;AL;27;Paripueira;13484;3 - 10001 até 2000;2 - Nordeste
2706505;AL;27;Passo de Camaragibe;15270;3 - 10001 até 2000;2 - Nordeste
2706604;AL;27;Paulo Jacinto;7556;2 - 5001 até 1000;2 - Nordeste
2706703;AL;27;Penedo;64005;5 - 50001 até 10000;2 - Nordeste
2706802;AL;27;Piaçabu�;17868;3 - 10001 até 2000;2 - Nordeste
2706901;AL;27;Pilar;35310;4 - 20001 até 5000;2 - Nordeste
2707008;AL;27;Pindoba;2903;1 - Até 500;2 - Nordeste
2707107;AL;27;Piranhas;25324;4 - 20001 até 5000;2 - Nordeste
2707206;AL;27;Poço das Trincheira;14447;3 - 10001 até 2000;2 - Nordeste
2707305;AL;27;Porto Calvo;27331;4 - 20001 até 5000;2 - Nordeste
2707404;AL;27;Porto de Pedras;7618;2 - 5001 até 1000;2 - Nordeste
2707503;AL;27;Porto Real do Colégi;20158;4 - 20001 até 5000;2 - Nordeste
2707602;AL;27;Quebrangulo;11202;3 - 10001 até 2000;2 - Nordeste
2707701;AL;27;Rio Largo;75662;5 - 50001 até 10000;2 - Nordeste
2707800;AL;27;Roteiro;6634;2 - 5001 até 1000;2 - Nordeste
2707909;AL;27;Santa Luzia do Norte;7344;2 - 5001 até 1000;2 - Nordeste
2708006;AL;27;Santana do Ipanema;47910;4 - 20001 até 5000;2 - Nordeste
2708105;AL;27;Santana do Munda�;10637;3 - 10001 até 2000;2 - Nordeste
2708204;AL;27;São Br�;6977;2 - 5001 até 1000;2 - Nordeste
2708303;AL;27;São José da La;24064;4 - 20001 até 5000;2 - Nordeste
2708402;AL;27;São José da Tape;32462;4 - 20001 até 5000;2 - Nordeste
2708501;AL;27;São Luís do Quitun;34825;4 - 20001 até 5000;2 - Nordeste
2708600;AL;27;São Miguel dos Campo;62328;5 - 50001 até 10000;2 - Nordeste
2708709;AL;27;São Miguel dos Milagre;8073;2 - 5001 até 1000;2 - Nordeste
2708808;AL;27;São Sebasti�;34424;4 - 20001 até 5000;2 - Nordeste
2708907;AL;27;Satuba;14042;3 - 10001 até 2000;2 - Nordeste
2708956;AL;27;Senador Rui Palmeira;13893;3 - 10001 até 2000;2 - Nordeste
2709004;AL;27;Tanque dArca;6115;2 - 5001 até 1000;2 - Nordeste
2709103;AL;27;Taquarana;20162;4 - 20001 até 5000;2 - Nordeste
2709152;AL;27;Teotônio Vilel;44570;4 - 20001 até 5000;2 - Nordeste
2709202;AL;27;Traipu;27934;4 - 20001 até 5000;2 - Nordeste
2709301;AL;27;União dos Palmare;65963;5 - 50001 até 10000;2 - Nordeste
2709400;AL;27;Viços;25655;4 - 20001 até 5000;2 - Nordeste
2800100;SE;28;Amparo de São Francisc;2386;1 - Até 500;2 - Nordeste
2800209;SE;28;Aquidab�;21796;4 - 20001 até 5000;2 - Nordeste
2800308;SE;28;Aracaju;672614;7 - Maior que 500000;2 - Nordeste
2800407;SE;28;Arau�;9840;2 - 5001 até 1000;2 - Nordeste
2800506;SE;28;Areia Branca;18825;3 - 10001 até 2000;2 - Nordeste
2800605;SE;28;Barra dos Coqueiros;31439;4 - 20001 até 5000;2 - Nordeste
2800670;SE;28;Boquim;26980;4 - 20001 até 5000;2 - Nordeste
2800704;SE;28;Brejo Grande;8396;2 - 5001 até 1000;2 - Nordeste
2801009;SE;28;Campo do Brito;18325;3 - 10001 até 2000;2 - Nordeste
2801108;SE;28;Canhoba;4003;1 - Até 500;2 - Nordeste
2801207;SE;28;Canindé de São Francis;30894;4 - 20001 até 5000;2 - Nordeste
2801306;SE;28;Capela;34808;4 - 20001 até 5000;2 - Nordeste
2801405;SE;28;Carira;22393;4 - 20001 até 5000;2 - Nordeste
2801504;SE;28;Carmópoli;17232;3 - 10001 até 2000;2 - Nordeste
2801603;SE;28;Cedro de São Jo�;5929;2 - 5001 até 1000;2 - Nordeste
2801702;SE;28;Cristinápoli;18181;3 - 10001 até 2000;2 - Nordeste
2801900;SE;28;Cumbe;4008;1 - Até 500;2 - Nordeste
2802007;SE;28;Divina Pastora;5290;2 - 5001 até 1000;2 - Nordeste
2802106;SE;28;Estânci;69919;5 - 50001 até 10000;2 - Nordeste
2802205;SE;28;Feira Nova;5617;2 - 5001 até 1000;2 - Nordeste
2802304;SE;28;Frei Paulo;15688;3 - 10001 até 2000;2 - Nordeste
2802403;SE;28;Gararu;11599;3 - 10001 até 2000;2 - Nordeste
2802502;SE;28;General Maynard;3421;1 - Até 500;2 - Nordeste
2802601;SE;28;Graccho Cardoso;5831;2 - 5001 até 1000;2 - Nordeste
2802700;SE;28;Ilha das Flores;8522;2 - 5001 até 1000;2 - Nordeste
2802809;SE;28;Indiaroba;18337;3 - 10001 até 2000;2 - Nordeste
2802908;SE;28;Itabaiana;96839;5 - 50001 até 10000;2 - Nordeste
2803005;SE;28;Itabaianinha;42399;4 - 20001 até 5000;2 - Nordeste
2803104;SE;28;Itabi;4869;1 - Até 500;2 - Nordeste
2803203;SE;28;Itaporanga dAjuda;35054;4 - 20001 até 5000;2 - Nordeste
2803302;SE;28;Japaratuba;19067;3 - 10001 até 2000;2 - Nordeste
2803401;SE;28;Japoat�;13422;3 - 10001 até 2000;2 - Nordeste
2803500;SE;28;Lagarto;106015;6 - 100001 até 50000;2 - Nordeste
2803609;SE;28;Laranjeiras;30327;4 - 20001 até 5000;2 - Nordeste
2803708;SE;28;Macambira;7002;2 - 5001 até 1000;2 - Nordeste
2803807;SE;28;Malhada dos Bois;3715;1 - Até 500;2 - Nordeste
2803906;SE;28;Malhador;12689;3 - 10001 até 2000;2 - Nordeste
2804003;SE;28;Maruim;17328;3 - 10001 até 2000;2 - Nordeste
2804102;SE;28;Moita Bonita;11361;3 - 10001 até 2000;2 - Nordeste
2804201;SE;28;Monte Alegre de Sergipe;15315;3 - 10001 até 2000;2 - Nordeste
2804300;SE;28;Muribeca;7653;2 - 5001 até 1000;2 - Nordeste
2804409;SE;28;Neópoli;18688;3 - 10001 até 2000;2 - Nordeste
2804458;SE;28;Nossa Senhora Aparecida;8822;2 - 5001 até 1000;2 - Nordeste
2804508;SE;28;Nossa Senhora da Glóri;37715;4 - 20001 até 5000;2 - Nordeste
2804607;SE;28;Nossa Senhora das Dores;26957;4 - 20001 até 5000;2 - Nordeste
2804706;SE;28;Nossa Senhora de Lourdes;6509;2 - 5001 até 1000;2 - Nordeste
2804805;SE;28;Nossa Senhora do Socorro;187733;6 - 100001 até 50000;2 - Nordeste
2804904;SE;28;Pacatuba;14650;3 - 10001 até 2000;2 - Nordeste
2805000;SE;28;Pedra Mole;3309;1 - Até 500;2 - Nordeste
2805109;SE;28;Pedrinhas;9727;2 - 5001 até 1000;2 - Nordeste
2805208;SE;28;Pinhã;6678;2 - 5001 até 1000;2 - Nordeste
2805307;SE;28;Pirambu;9436;2 - 5001 até 1000;2 - Nordeste
2805406;SE;28;Poço Redond;35461;4 - 20001 até 5000;2 - Nordeste
2805505;SE;28;Poço Verd;24003;4 - 20001 até 5000;2 - Nordeste
2805604;SE;28;Porto da Folha;28788;4 - 20001 até 5000;2 - Nordeste
2805703;SE;28;Propri�;29756;4 - 20001 até 5000;2 - Nordeste
2805802;SE;28;Riachão do Danta;19813;3 - 10001 até 2000;2 - Nordeste
2805901;SE;28;Riachuelo;10354;3 - 10001 até 2000;2 - Nordeste
2806008;SE;28;Ribeirópoli;18891;3 - 10001 até 2000;2 - Nordeste
2806107;SE;28;Rosário do Catet;11158;3 - 10001 até 2000;2 - Nordeste
2806206;SE;28;Salgado;20051;4 - 20001 até 5000;2 - Nordeste
2806305;SE;28;Santa Luzia do Itanhy;14205;3 - 10001 até 2000;2 - Nordeste
2806404;SE;28;Santana do São Francisc;7906;2 - 5001 até 1000;2 - Nordeste
2806503;SE;28;Santa Rosa de Lima;3933;1 - Até 500;2 - Nordeste
2806602;SE;28;Santo Amaro das Brotas;12200;3 - 10001 até 2000;2 - Nordeste
2806701;SE;28;São Cristóv;92090;5 - 50001 até 10000;2 - Nordeste
2806800;SE;28;São Domingo;11276;3 - 10001 até 2000;2 - Nordeste
2806909;SE;28;São Francisc;3837;1 - Até 500;2 - Nordeste
2807006;SE;28;São Miguel do Aleix;3964;1 - Até 500;2 - Nordeste
2807105;SE;28;Simão Dia;40724;4 - 20001 até 5000;2 - Nordeste
2807204;SE;28;Siriri;9046;2 - 5001 até 1000;2 - Nordeste
2807303;SE;28;Telha;3271;1 - Até 500;2 - Nordeste
2807402;SE;28;Tobias Barreto;52861;5 - 50001 até 10000;2 - Nordeste
2807501;SE;28;Tomar do Geru;13534;3 - 10001 até 2000;2 - Nordeste
2807600;SE;28;Umbaúb;25800;4 - 20001 até 5000;2 - Nordeste
2900108;BA;29;Abaír;8681;2 - 5001 até 1000;2 - Nordeste
2900207;BA;29;Abar�;20594;4 - 20001 até 5000;2 - Nordeste
2900306;BA;29;Acajutiba;15214;3 - 10001 até 2000;2 - Nordeste
2900355;BA;29;Adustina;17209;3 - 10001 até 2000;2 - Nordeste
2900405;BA;29;�gua Fria;17096;3 - 10001 até 2000;2 - Nordeste
2900504;BA;29;�rico Cardoso;10513;3 - 10001 até 2000;2 - Nordeste
2900603;BA;29;Aiquara;4387;1 - Até 500;2 - Nordeste
2900702;BA;29;Alagoinhas;153023;6 - 100001 até 50000;2 - Nordeste
2900801;BA;29;Alcobaç;22509;4 - 20001 até 5000;2 - Nordeste
2900900;BA;29;Almadina;5273;2 - 5001 até 1000;2 - Nordeste
2901007;BA;29;Amargosa;37631;4 - 20001 até 5000;2 - Nordeste
2901106;BA;29;Amélia Rodrigue;24997;4 - 20001 até 5000;2 - Nordeste
2901155;BA;29;América Dourad;16086;3 - 10001 até 2000;2 - Nordeste
2901205;BA;29;Anag�;21229;4 - 20001 até 5000;2 - Nordeste
2901304;BA;29;Andara�;13122;3 - 10001 até 2000;2 - Nordeste
2901353;BA;29;Andorinha;14416;3 - 10001 até 2000;2 - Nordeste
2901403;BA;29;Angical;13902;3 - 10001 até 2000;2 - Nordeste
2901502;BA;29;Anguera;11369;3 - 10001 até 2000;2 - Nordeste
2901601;BA;29;Antas;19659;3 - 10001 até 2000;2 - Nordeste
2901700;BA;29;Antônio Cardos;11670;3 - 10001 até 2000;2 - Nordeste
2901809;BA;29;Antônio Gonçalv;11955;3 - 10001 até 2000;2 - Nordeste
2901908;BA;29;Apor�;17840;3 - 10001 até 2000;2 - Nordeste
2901957;BA;29;Apuarema;7274;2 - 5001 até 1000;2 - Nordeste
2902005;BA;29;Aracatu;12960;3 - 10001 até 2000;2 - Nordeste
2902054;BA;29;Araç�;12237;3 - 10001 até 2000;2 - Nordeste
2902104;BA;29;Araci;54903;5 - 50001 até 10000;2 - Nordeste
2902203;BA;29;Aramari;11519;3 - 10001 até 2000;2 - Nordeste
2902252;BA;29;Arataca;10904;3 - 10001 até 2000;2 - Nordeste
2902302;BA;29;Aratuíp;8848;2 - 5001 até 1000;2 - Nordeste
2902401;BA;29;Aurelino Leal;11079;3 - 10001 até 2000;2 - Nordeste
2902500;BA;29;Baianópoli;13979;3 - 10001 até 2000;2 - Nordeste
2902609;BA;29;Baixa Grande;20431;4 - 20001 até 5000;2 - Nordeste
2902658;BA;29;Banza�;13251;3 - 10001 até 2000;2 - Nordeste
2902708;BA;29;Barra;54225;5 - 50001 até 10000;2 - Nordeste
2902807;BA;29;Barra da Estiva;20198;4 - 20001 até 5000;2 - Nordeste
2902906;BA;29;Barra do Choç;30831;4 - 20001 até 5000;2 - Nordeste
2903003;BA;29;Barra do Mendes;13128;3 - 10001 até 2000;2 - Nordeste
2903102;BA;29;Barra do Rocha;5515;2 - 5001 até 1000;2 - Nordeste
2903201;BA;29;Barreiras;158432;6 - 100001 até 50000;2 - Nordeste
2903235;BA;29;Barro Alto;15171;3 - 10001 até 2000;2 - Nordeste
2903276;BA;29;Barrocas;16225;3 - 10001 até 2000;2 - Nordeste
2903300;BA;29;Barro Preto;5312;2 - 5001 até 1000;2 - Nordeste
2903409;BA;29;Belmonte;23540;4 - 20001 até 5000;2 - Nordeste
2903508;BA;29;Belo Campo;17013;3 - 10001 até 2000;2 - Nordeste
2903607;BA;29;Biritinga;15989;3 - 10001 até 2000;2 - Nordeste
2903706;BA;29;Boa Nova;12039;3 - 10001 até 2000;2 - Nordeste
2903805;BA;29;Boa Vista do Tupim;18491;3 - 10001 até 2000;2 - Nordeste
2903904;BA;29;Bom Jesus da Lapa;70151;5 - 50001 até 10000;2 - Nordeste
2903953;BA;29;Bom Jesus da Serra;9768;2 - 5001 até 1000;2 - Nordeste
2904001;BA;29;Boninal;14518;3 - 10001 até 2000;2 - Nordeste
2904050;BA;29;Bonito;16999;3 - 10001 até 2000;2 - Nordeste
2904100;BA;29;Boquira;21486;4 - 20001 até 5000;2 - Nordeste
2904209;BA;29;Botupor�;10050;3 - 10001 até 2000;2 - Nordeste
2904308;BA;29;Brejõe;14155;3 - 10001 até 2000;2 - Nordeste
2904407;BA;29;Brejolândi;10675;3 - 10001 até 2000;2 - Nordeste
2904506;BA;29;Brotas de Macaúba;10705;3 - 10001 até 2000;2 - Nordeste
2904605;BA;29;Brumado;67468;5 - 50001 até 10000;2 - Nordeste
2904704;BA;29;Buerarema;18269;3 - 10001 até 2000;2 - Nordeste
2904753;BA;29;Buritirama;21374;4 - 20001 até 5000;2 - Nordeste
2904803;BA;29;Caatiba;6232;2 - 5001 até 1000;2 - Nordeste
2904852;BA;29;Cabaceiras do Paraguaç;19010;3 - 10001 até 2000;2 - Nordeste
2904902;BA;29;Cachoeira;33659;4 - 20001 até 5000;2 - Nordeste
2905008;BA;29;Cacul�;23407;4 - 20001 até 5000;2 - Nordeste
2905107;BA;29;Caé;8912;2 - 5001 até 1000;2 - Nordeste
2905156;BA;29;Caetanos;14671;3 - 10001 até 2000;2 - Nordeste
2905206;BA;29;Caetit�;51184;5 - 50001 até 10000;2 - Nordeste
2905305;BA;29;Cafarnaum;18585;3 - 10001 até 2000;2 - Nordeste
2905404;BA;29;Cairu;18666;3 - 10001 até 2000;2 - Nordeste
2905503;BA;29;Caldeirão Grand;13452;3 - 10001 até 2000;2 - Nordeste
2905602;BA;29;Camacan;32023;4 - 20001 até 5000;2 - Nordeste
2905701;BA;29;Camaçar;309208;6 - 100001 até 50000;2 - Nordeste
2905800;BA;29;Camamu;35444;4 - 20001 até 5000;2 - Nordeste
2905909;BA;29;Campo Alegre de Lourdes;28839;4 - 20001 até 5000;2 - Nordeste
2906006;BA;29;Campo Formoso;71754;5 - 50001 até 10000;2 - Nordeste
2906105;BA;29;Canápoli;9694;2 - 5001 até 1000;2 - Nordeste
2906204;BA;29;Canarana;26468;4 - 20001 até 5000;2 - Nordeste
2906303;BA;29;Canavieiras;30722;4 - 20001 até 5000;2 - Nordeste
2906402;BA;29;Candeal;8109;2 - 5001 até 1000;2 - Nordeste
2906501;BA;29;Candeias;87820;5 - 50001 até 10000;2 - Nordeste
2906600;BA;29;Candiba;14415;3 - 10001 até 2000;2 - Nordeste
2906709;BA;29;Cândido Sale;24921;4 - 20001 até 5000;2 - Nordeste
2906808;BA;29;Cansanç�;34929;4 - 20001 até 5000;2 - Nordeste
2906824;BA;29;Canudos;16832;3 - 10001 até 2000;2 - Nordeste
2906857;BA;29;Capela do Alto Alegre;11597;3 - 10001 até 2000;2 - Nordeste
2906873;BA;29;Capim Grosso;31055;4 - 20001 até 5000;2 - Nordeste
2906899;BA;29;Caraíba;8659;2 - 5001 até 1000;2 - Nordeste
2906907;BA;29;Caravelas;22166;4 - 20001 até 5000;2 - Nordeste
2907004;BA;29;Cardeal da Silva;9395;2 - 5001 até 1000;2 - Nordeste
2907103;BA;29;Carinhanha;29118;4 - 20001 até 5000;2 - Nordeste
2907202;BA;29;Casa Nova;73092;5 - 50001 até 10000;2 - Nordeste
2907301;BA;29;Castro Alves;26369;4 - 20001 até 5000;2 - Nordeste
2907400;BA;29;Catolândi;3619;1 - Até 500;2 - Nordeste
2907509;BA;29;Catu;55222;5 - 50001 até 10000;2 - Nordeste
2907558;BA;29;Caturama;9303;2 - 5001 até 1000;2 - Nordeste
2907608;BA;29;Central;17293;3 - 10001 até 2000;2 - Nordeste
2907707;BA;29;Chorroch�;11221;3 - 10001 até 2000;2 - Nordeste
2907806;BA;29;Cícero Danta;32636;4 - 20001 até 5000;2 - Nordeste
2907905;BA;29;Cip�;17402;3 - 10001 até 2000;2 - Nordeste
2908002;BA;29;Coaraci;16128;3 - 10001 até 2000;2 - Nordeste
2908101;BA;29;Cocos;18835;3 - 10001 até 2000;2 - Nordeste
2908200;BA;29;Conceição da Fei;22933;4 - 20001 até 5000;2 - Nordeste
2908309;BA;29;Conceição do Almei;17087;3 - 10001 até 2000;2 - Nordeste
2908408;BA;29;Conceição do Coi;67394;5 - 50001 até 10000;2 - Nordeste
2908507;BA;29;Conceição do Jacu�;33631;4 - 20001 até 5000;2 - Nordeste
2908606;BA;29;Conde;26223;4 - 20001 até 5000;2 - Nordeste
2908705;BA;29;Condeúb;17113;3 - 10001 até 2000;2 - Nordeste
2908804;BA;29;Contendas do Sincor�;4025;1 - Até 500;2 - Nordeste
2908903;BA;29;Coração de Mar;22391;4 - 20001 até 5000;2 - Nordeste
2909000;BA;29;Cordeiros;8667;2 - 5001 até 1000;2 - Nordeste
2909109;BA;29;Coribe;14108;3 - 10001 até 2000;2 - Nordeste
2909208;BA;29;Coronel João S;15549;3 - 10001 até 2000;2 - Nordeste
2909307;BA;29;Correntina;32243;4 - 20001 até 5000;2 - Nordeste
2909406;BA;29;Cotegipe;13756;3 - 10001 até 2000;2 - Nordeste
2909505;BA;29;Cravolândi;5352;2 - 5001 até 1000;2 - Nordeste
2909604;BA;29;Crisópoli;21219;4 - 20001 até 5000;2 - Nordeste
2909703;BA;29;Cristópoli;13981;3 - 10001 até 2000;2 - Nordeste
2909802;BA;29;Cruz das Almas;63923;5 - 50001 até 10000;2 - Nordeste
2909901;BA;29;Curaç;35065;4 - 20001 até 5000;2 - Nordeste
2910008;BA;29;Dário Meir;10347;3 - 10001 até 2000;2 - Nordeste
2910057;BA;29;Dias dÁvil;83705;5 - 50001 até 10000;2 - Nordeste
2910107;BA;29;Dom Basíli;12281;3 - 10001 até 2000;2 - Nordeste
2910206;BA;29;Dom Macedo Costa;4072;1 - Até 500;2 - Nordeste
2910305;BA;29;Elísio Medrad;8129;2 - 5001 até 1000;2 - Nordeste
2910404;BA;29;Encruzilhada;15914;3 - 10001 até 2000;2 - Nordeste
2910503;BA;29;Entre Rios;42014;4 - 20001 até 5000;2 - Nordeste
2910602;BA;29;Esplanada;37902;4 - 20001 até 5000;2 - Nordeste
2910701;BA;29;Euclides da Cunha;61112;5 - 50001 até 10000;2 - Nordeste
2910727;BA;29;Eunápoli;115360;6 - 100001 até 50000;2 - Nordeste
2910750;BA;29;Fátim;17801;3 - 10001 até 2000;2 - Nordeste
2910776;BA;29;Feira da Mata;5656;2 - 5001 até 1000;2 - Nordeste
2910800;BA;29;Feira de Santana;624107;7 - Maior que 500000;2 - Nordeste
